inn,name,got_support_from,did_get_support,service,foundation_date,tech_focus,stage_of_development,market,technology,business_model,main_okved,okved_secondary,msp_category,is_export,inno_cluster_member,skolcovo_member,is_inno_company,is_startup,current_profit,current_profit_tax,current_revenue
7703761097,"ооо ""лаборатория наносемантика""",карта инновационных решений,да,добавлено - карта инновационных решений,2012-01-16,"ит, разработка по",ранний рост,business software_мedia & communication,искусственный интеллект и машинное обучение,b2b,72.19,26.20_62.01_62.02,юл малое,да,да,да,да,да,-23.0,-15.0,1507.0
7709923315,"ооо ""лекс борелис кс""",карта инновационных решений,да,добавлено - карта инновационных решений,2013-02-22,консалтинг,ранний рост,business software_legaltech,,b2b_b2c_b2g,69,62.01_64.91_64.99.1,юл микро,нет,да,нет,да,да,0.0,0.0,0.0
7725805647,"ооо ""викиум""",карта инновационных решений,да,добавлено - карта инновационных решений,2013-10-11,edtech,ранний рост,edtech_healthcare,искусственный интеллект и машинное обучение,b2c,62.01,47.41_62.02_62.09,юл малое,нет,нет,нет,да,да,5905.0,-2009.0,171015.0
9731062087,"ооо ""дома""",карта инновационных решений,да,добавлено - карта инновационных решений,2020-03-16,недвижимость и строительство,посевная,proptech,интернет вещей,b2b,62.01,62.09_63.11_63.11.1,юл малое,нет,нет,нет,да,да,777.0,0.0,9327.0
7743156868,"ооо ""один""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-05-26,недвижимость и строительство,ранний рост,proptech,,b2b,62.01,62.02_62.09_63.11.1,юл микро,нет,нет,нет,да,да,4298.0,-933.0,30425.0
7734387717,"ооо ""толкфинанс""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-07-22,fintech,расширение,fintech,искусственный интеллект и машинное обучение,b2c,72.19.9,18.14_28.29.43_47.91,юл малое,нет,да,да,да,да,0.0,0.0,0.0
9731017510,"ооо ""н-лоджик""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-11-30,,ранний рост,legaltech,искусственный интеллект и машинное обучение_компьютерное зрение,b2b,62.01,46.51.2_58.29_62.02,,нет,нет,нет,да,да,-30304.0,5498.0,7478.0
9701122420,"ооо ""бейстрек рус""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-09-26,транспорт и логистика,ранний рост,transport & logistics,беспилотники,b2b_b2g,62.09,26.30.11_26.30.12_26.30.13,юл микро,нет,нет,нет,да,да,-187.0,-228.0,0.0
7801633625,"ооо ""медкарта""",карта инновационных решений,да,добавлено - карта инновационных решений,2014-07-11,,,,,,63.11.1,47.74_62.01_62.02,юл микро,нет,нет,нет,нет,нет,301.0,478.0,0.0
9709035257,"ооо ""сейлз чейн""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-08-10,,ранний рост,fintech,,b2b,62.09,62.01_62.02_62.02.1,юл микро,нет,нет,нет,да,да,-188.0,-327.0,30526.0
4205331875,"ооо ""воккалокка""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-08-03,,,,,,62.01,46.52_47.11_47.19,юл микро,нет,нет,нет,нет,нет,0.0,0.0,0.0
9731049287,"ооо ""к-скай""",карта инновационных решений,да,добавлено - карта инновационных решений,2019-07-31,healthtech,ранний рост,healthcare,искусственный интеллект и машинное обучение,b2b_b2g,72.19,62.01_62.02_63.11,юл микро,нет,нет,да,да,да,-28860.0,0.0,0.0
7713444724,"ооо ""севергрупп тт""",карта инновационных решений,да,добавлено - карта инновационных решений,2017-07-20,hrtech,ранний рост,hrtech,искусственный интеллект и машинное обучение,b2b,62.01,62.02_62.03_62.09,,нет,нет,нет,да,да,-293643.0,71778.0,-2387.0
6670442252,"ооо ""уралинновация""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-09-27,,расширение,мedia & communication,искусственный интеллект и машинное обучение,b2b,62.01,61.10_61.90_62.02,юл микро,нет,нет,да,да,да,-11113.0,0.0,0.0
7704451468,"ооо ""сойка""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-02-14,,ранний рост,business software_legaltech,компьютерное зрение,b2b,72.19,46.51_47.41_62.01,юл микро,нет,да,да,да,да,10531.0,0.0,11258.0
7743172676,"ооо ""инспектор клауд""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-09-13,retailtech и e-commerce,ранний рост,retailtech,компьютерное зрение,b2b,72.19,62.01_62.02_62.09,юл микро,нет,да,да,да,да,-4080.0,0.0,0.0
7714339031,"ооо ""бренд квад""",карта инновационных решений,да,добавлено - карта инновационных решений,2015-05-06,retailtech и e-commerce,расширение,retailtech,искусственный интеллект и машинное обучение,b2b,72.19,62.01_62.02_62.09,юл микро,нет,нет,да,да,да,0.0,0.0,0.0
9701161411,"ооо ""эмииа""",карта инновационных решений,да,добавлено - карта инновационных решений,2020-08-26,,посевная,safetytech,искусственный интеллект и машинное обучение_компьютерное зрение,b2b,62.01,26.11_26.20_26.30,юл микро,нет,да,нет,да,да,-4.0,0.0,0.0
7722388120,"ооо ""скилаз""",карта инновационных решений,да,добавлено - карта инновационных решений,2017-01-18,hrtech,ранний рост,hrtech,искусственный интеллект и машинное обучение,b2b,72.19,62.01_62.02_62.09,юл микро,нет,да,да,да,да,71078.0,0.0,174170.0
7724653712,"ооо ""андата""",карта инновационных решений,да,добавлено - карта инновационных решений,2008-03-06,"ит, разработка по",ранний рост,advertising & marketing,искусственный интеллект и машинное обучение,b2b,95.11,26.2_26.20_28.23,юл микро,нет,да,нет,да,нет,0.0,0.0,0.0
7709947115,"ооо ""эквио""",карта инновационных решений,да,добавлено - карта инновационных решений,2014-02-17,hrtech,ранний рост,edtech_hrtech,,b2b,62.09,46.43.2_46.43.3_46.49,юл малое,нет,нет,нет,да,да,53.0,-14.0,283.0
5024167801,"ооо ""хологрупп""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-08-22,,ранний рост,advertising & marketing_business software_entertainment,3d моделирование_ar/vr,b2b,62.01,62.02_62.02.1_62.02.2,юл микро,нет,нет,да,да,да,0.0,0.0,0.0
7736650850,"ооо ""цгрм ""генетико""",карта инновационных решений,да,добавлено - карта инновационных решений,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
7724421422,ооо «спектрум лаб»,карта инновационных решений,да,добавлено - карта инновационных решений,2017-10-06,,ранний рост,advertising & marketing_retailtech,искусственный интеллект и машинное обучение,b2b,73.11,62.01_62.02_62.09,юл микро,нет,нет,нет,да,да,14.0,410.0,0.0
2014021131,"ооо ""мип гринбар""",карта инновационных решений,да,добавлено - карта инновационных решений,2020-01-24,,,,,,72.11,01.61_28.30_62.01,,нет,нет,нет,нет,нет,1544.0,41.0,0.0
9729116955,"ооо ""хидбук клауд""",карта инновационных решений,да,добавлено - карта инновационных решений,2017-08-01,hrtech,ранний рост,retailtech,искусственный интеллект и машинное обучение,b2b,62.01,47.91_62.02_62.03,,да,нет,да,да,да,-14213.0,0.0,4923.0
7743254865,"ооо ""джетлекс""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-05-03,,ранний рост,business software_legaltech,искусственный интеллект и машинное обучение,b2b,62.01,58.29_62.02_62.02.1,юл микро,нет,нет,нет,да,да,-2810.0,85.0,0.0
2311222232,"ооо ""майндскор""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-09-14,,,,,,72.19,46.51_62.01_62.02,юл микро,нет,нет,да,нет,нет,0.0,0.0,0.0
9731029594,"ооо ""мистербот""",карта инновационных решений,да,добавлено - карта инновационных решений,2019-02-19,retailtech и e-commerce_маркетинг и реклама,ранний рост,business software,искусственный интеллект и машинное обучение,b2b,62.01,62.02_62.09_63.11,юл микро,нет,нет,да,да,да,9042.0,776.0,0.0
7725394394,"ооо ""корпорация развлечений""",карта инновационных решений,да,добавлено - карта инновационных решений,2017-09-18,консалтинг_маркетинг и реклама,ранний рост,advertising & marketing,,b2b,63.11.1,63.11_63.11.9_63.12,юл микро,нет,нет,нет,да,нет,0.0,0.0,0.0
7727343660,"ооо ""лаборатория геймификации""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-04-16,hrtech,ранний рост,business software_hrtech,,b2b,62.01,58.29_62.02_62.09,юл микро,нет,нет,нет,да,да,226.0,16.0,0.0
7716888710,"ооо ""гурутакси""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-01-22,транспорт и логистика,ранний рост,transport & logistics,,b2b_b2c,62.09,46.12_46.71_47.30,юл микро,нет,нет,нет,да,да,-12546.0,300.0,0.0
9701046627,"ооо ""поток.диджитал""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-08-01,fintech,ранний рост,fintech,,p2p,63.11.1,62.01_62.09_63.11,юл малое,нет,нет,нет,да,нет,0.0,0.0,0.0
7703459471,"ооо ""тикетсклауд""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-06-09,развлечения,ранний рост,business software_entertainment_retailtech,блокчейн,b2b_b2b2c,72.19,46.15.4_46.18.9_46.51.2,юл микро,нет,нет,нет,да,да,-72460.0,1607.0,0.0
7730217256,"ооо ""клин.ру""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-10-18,услуги для населения,ранний рост,consumer goods & services,,b2b2c,72.19,62.01_62.02_62.09,,нет,нет,да,да,да,-136475.0,0.0,215942.0
7718299492,"ооо ""цтм групп""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-02-20,retailtech и e-commerce,ранний рост,retailtech,ar/vr,b2b,62.01,18.12_46.15.3_46.18,юл микро,нет,нет,нет,да,да,-20127.0,0.0,0.0
7708285250,"ооо ""анмак""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-03-14,услуги для населения,ранний рост,consumer goods & services_hrtech,,p2p,63.11.1,62.01_62.02_62.09,юл микро,нет,да,да,да,да,0.0,0.0,0.0
9718084074,"ооо ""собака-гуляка""",карта инновационных решений,да,добавлено - карта инновационных решений,2017-12-13,услуги для населения,ранний рост,consumer goods & services,,b2c,62.01,47.91_62.01_62.02,юл микро,нет,нет,нет,да,да,-3082.0,52.0,0.0
9710030158,"ооо ""альфред""",карта инновационных решений,да,добавлено - карта инновационных решений,2017-06-08,транспорт и логистика,ранний рост,consumer goods & services_transport & logistics,,b2c,62.01,45.20_45.31_45.32,юл микро,нет,нет,нет,да,да,-651.0,804.0,0.0
7106021081,"ооо ""бестдоктор""",карта инновационных решений,да,добавлено - карта инновационных решений,2015-03-10,healthtech,расширение,healthcare_insurancetech,,b2b,86.90,58.29_61.20_62.01,юл малое,нет,нет,да,да,да,-326643.0,0.0,-51558.0
7723624187,"ооо ""иви.ру""",карта инновационных решений,да,добавлено - карта инновационных решений,2007-08-10,развлечения,расширение,entertainment,,b2c,62.0,62.09_63.1_63.11.1,,нет,нет,нет,да,нет,-668970.0,362136.0,2753907.0
7704217370,"ооо ""интернет решения""",карта инновационных решений,да,добавлено - карта инновационных решений,2000-09-05,,расширение,e-commerce,,b2c,47.91,41.20_46.12.22_46.18.2,,нет,нет,нет,да,нет,-17328575.0,-153363.0,32292073.0
7716785063,"ооо ""таленттех""",карта инновационных решений,да,добавлено - карта инновационных решений,2014-09-17,hrtech,ранний рост,hrtech,искусственный интеллект и машинное обучение,b2b,78.30,47.91.2_47.91.3_47.91.4,,нет,нет,нет,да,да,-13336.0,3342.0,16107.0
7710718303,"ооо ""сравни.ру""",карта инновационных решений,да,добавлено - карта инновационных решений,2008-05-16,fintech,расширение,e-commerce_fintech,,b2b_b2c,63.1,60.10_60.20_62.0,,нет,нет,нет,да,нет,-113760.0,24680.0,853584.0
7704794345,"ооо ""геттакси рус""",карта инновационных решений,да,добавлено - карта инновационных решений,2011-11-03,транспорт и логистика,расширение,transport & logistics,,b2c,62.09,46.18.99_46.19_47.91.2,,нет,да,нет,да,нет,-23.0,-15.0,1507.0
7703722933,"ооо ""еюс""",карта инновационных решений,да,добавлено - карта инновационных решений,2010-06-16,,зрелость,legaltech,искусственный интеллект и машинное обучение,b2b_b2c,69.10,41.20_43.99_46.39,,нет,да,нет,да,нет,28553.0,-14444.0,1996315.0
9705034527,"ооо ""каршеринг руссия""",карта инновационных решений,да,добавлено - карта инновационных решений,2015-04-01,транспорт и логистика,ранний рост,transport & logistics,,b2c,77.11,45.1_45.20_45.20.1,,нет,нет,нет,да,да,0.0,0.0,0.0
7714886605,"ооо ""руформ""",карта инновационных решений,да,добавлено - карта инновационных решений,2012-10-10,медиа и коммуникации,расширение,entertainment,,b2b2c_b2c,63.12,58.29_62.01_62.02,,нет,нет,да,да,нет,-23.0,-15.0,1507.0
7704871840,"акционерное общество ""каршеринг""",карта инновационных решений,да,добавлено - карта инновационных решений,2014-08-18,транспорт и логистика_транспорт и логистика,ранний рост,transport & logistics,,b2c,77.11,45.11_45.20_45.20.1,,нет,да,нет,да,да,0.0,0.0,0.0
7725243282,"ооо ""рамблер интернет холдинг""",карта инновационных решений,да,добавлено - карта инновационных решений,2003-11-18,"ит, разработка по_маркетинг и реклама_медиа и коммуникации",расширение,advertising & marketing_e-commerce_entertainment,искусственный интеллект и машинное обучение,b2b_b2c,62.09,18.12_61.10.9_61.20,,нет,нет,нет,да,нет,92070.0,88967.0,1882419.0
7728697453,"ооо ""сити-мобил""",карта инновационных решений,да,добавлено - карта инновационных решений,2009-04-08,,расширение,transport & logistics,,b2b_b2c,63.11.1,61.10.4_74.20_74.30,,нет,нет,нет,да,нет,0.0,0.0,0.0
9729069737,"ооо ""страховые партнеры""",карта инновационных решений,да,добавлено - карта инновационных решений,2017-03-31,,ранний рост,insurancetech,,b2b_b2c,62.01,45.11_45.19_62.01,юл микро,нет,да,нет,да,да,3697.0,-1217.0,138964.0
7713445485,"ооо ""эксперум""",карта инновационных решений,да,добавлено - карта инновационных решений,2017-08-21,консалтинг,посевная,edtech_hrtech,,p2p,63.12,62.01_62.02_62.02.1,юл микро,нет,нет,нет,да,да,0.0,0.0,0.0
7731465565,"ооо ""портал""",карта инновационных решений,да,добавлено - карта инновационных решений,2014-02-17,транспорт и логистика,расширение,transport & logistics,,b2b_b2c,62.09,53.20.3_62.01_62.02,,нет,нет,да,да,да,0.0,0.0,0.0
7804568396,"ооо ""диалог""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-05-30,,ранний рост,business software_мedia & communication,,b2b,62.01,18.20_46.15.4_46.43.2,юл среднее,нет,нет,да,да,да,44442.0,0.0,196819.0
7743220471,"ооо ""экспресс парсел сервис""",карта инновационных решений,да,добавлено - карта инновационных решений,2017-08-01,,ранний рост,transport & logistics,,b2b,53.20,46.41_46.42_46.43,,нет,нет,нет,да,да,-55518.0,15759.0,33468.0
7704355450,"ооо ""дивиар""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-04-28,развлечения,ранний рост,business software_entertainment,ar/vr,b2b_b2c,62.01,18.12_18.20_46.43.2,,нет,нет,нет,да,да,-34.0,0.0,0.0
9715353018,"ооо ""кэрифай""",карта инновационных решений,да,добавлено - карта инновационных решений,2019-07-12,,ранний рост,healthcare,,b2b2c,63.11.1,62.01_62.02_62.03,юл микро,нет,нет,нет,да,да,-3020.0,116.0,0.0
9731061661,ооо «юр-ли»,карта инновационных решений,да,добавлено - карта инновационных решений,2020-03-03,консалтинг,посевная,legaltech,искусственный интеллект и машинное обучение,b2b,69.10,63.11_63.11.1_63.11.9,юл микро,нет,да,нет,да,да,-3379.0,0.0,0.0
7724451748,ооо «джетленд»,карта инновационных решений,да,добавлено - карта инновационных решений,2018-08-28,fintech,ранний рост,fintech,,b2b,63.11.1,62.01_62.09_63.11,юл микро,нет,да,нет,да,да,-11551.0,-103.0,10144.0
7841021393,ооо «стафори»,карта инновационных решений,да,добавлено - карта инновационных решений,2015-04-03,hrtech,,,,,63.11.1,62.01_62.02_62.09,юл малое,нет,нет,нет,нет,нет,-2351.0,-56.0,11900.0
7743137030,"ооо ""гдематериал""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-01-26,недвижимость и строительство,ранний рост,e-commerce_proptech,,b2b_b2c,47.99,46.13_46.63_46.73,,нет,нет,нет,да,да,-28411.0,407.0,16507.0
7710668349,"ооо ""кех екоммерц""",карта инновационных решений,да,добавлено - карта инновационных решений,2007-03-27,,расширение,consumer goods & services_e-commerce,,p2p,73.11,46.1_47.5_47.73,,нет,да,нет,да,нет,0.0,0.0,0.0
7702824562,"ооо ""помощь интернет-магазинам""",карта инновационных решений,да,добавлено - карта инновационных решений,2013-10-15,fintech,ранний рост,fintech_transport & logistics,,b2b,62.01,62.01_62.02_62.09,юл малое,нет,да,нет,да,нет,10493.0,-4663.0,53231.0
7736668576,"ооо ""фэмири""",карта инновационных решений,да,добавлено - карта инновационных решений,2013-12-10,,посевная,consumer goods & services,искусственный интеллект и машинное обучение,b2c,62.01,18.12_46.15.2_46.15.4,юл микро,да,нет,нет,да,да,121.0,62.0,0.0
7826707808,"ооо ""тач продакшн""",карта инновационных решений,да,добавлено - карта инновационных решений,1993-01-26,,,,,,62.01,33.20_35.12.2_43.21,юл микро,нет,нет,нет,нет,нет,211.0,-44.0,1134.0
1615013084,"ооо ""киви платформа""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-10-14,,,,,,62.01,62.02_62.03_62.09,,нет,нет,нет,нет,нет,20425.0,0.0,295.0
5047216501,"ооо ""хинтед""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-10-19,,ранний рост,business software_edtech,,b2b,62.01,62.02_62.02.1_62.02.2,юл микро,нет,нет,нет,да,да,-4324.0,40.0,0.0
9701140612,"ооо ""нейри""",карта инновационных решений,да,добавлено - карта инновационных решений,2019-07-19,,ранний рост,business software_edtech_entertainment,искусственный интеллект и машинное обучение_нейротехнологии,b2b,62.01,26.52_46.51_47.41,юл микро,нет,да,да,да,да,-1521.0,0.0,0.0
7704434913,"ооо ""прогкидс""",карта инновационных решений,да,добавлено - карта инновационных решений,2017-07-12,edtech,ранний рост,edtech,,b2c,62.01,46.90_62.02,юл микро,нет,нет,нет,да,да,1374.0,594.0,0.0
6671336747,"ооо ""диваора групп""",карта инновационных решений,да,добавлено - карта инновационных решений,2010-10-22,,,,,,27.5,10.71_10.72_13.92,юл микро,нет,нет,нет,нет,нет,0.0,0.0,0.0
3123371473,"ооо ""пасстим""",карта инновационных решений,да,добавлено - карта инновационных решений,2015-09-03,,,,,,62.01,62.01_62.02_62.09,юл микро,нет,нет,нет,нет,нет,-5961.0,0.0,0.0
7733323742,"ооо ""брейн компани""",карта инновационных решений,да,добавлено - карта инновационных решений,2017-10-27,retailtech и e-commerce,ранний рост,advertising & marketing,компьютерное зрение,b2b,72.19,72.19,,да,да,нет,да,да,-5527.0,17.0,0.0
9718130676,"ооо ""аплаут технолоджи""",карта инновационных решений,да,добавлено - карта инновационных решений,2019-02-25,retailtech и e-commerce,ранний рост,advertising & marketing,,b2b,62.01,62.01_63.11_63.11.1,юл микро,нет,нет,нет,да,да,2042.0,-296.0,17178.0
7451278717,"ооо ""срм солюшнс""",карта инновационных решений,да,добавлено - карта инновационных решений,2009-02-04,,расширение,advertising & marketing,искусственный интеллект и машинное обучение,b2b,72.19,62.01_62.02_62.09,юл малое,нет,нет,нет,да,нет,0.0,0.0,0.0
9705121931,"ооо ""скиллфолио""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-08-02,hrtech,ранний рост,edtech,,b2b_b2c,63.11,46.19_46.90_47.91,юл микро,нет,да,нет,да,да,0.0,0.0,0.0
9701125082,"ооо ""карта врача""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-12-17,edtech_healthtech,ранний рост,edtech_healthcare,,b2b2c,73.11,63.11_73.11_73.20,юл микро,нет,да,нет,да,да,417.0,-92.0,2360.0
7801624934,"ооо ""агент уп""",карта инновационных решений,да,добавлено - карта инновационных решений,2014-03-06,,,,,,72.19,62.01_62.02_62.09,юл микро,нет,нет,нет,нет,нет,0.0,0.0,0.0
7725293981,"ооо ""кибертоника""",карта инновационных решений,да,добавлено - карта инновационных решений,2015-10-29,retailtech и e-commerce,ранний рост,fintech,искусственный интеллект и машинное обучение,b2b,62.01,62.02_72.19,юл микро,да,нет,да,да,да,4345.0,0.0,33179.0
9717045940,"ооо ""знак отличия""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-10-24,retailtech и e-commerce,ранний рост,advertising & marketing_retailtech,,b2b,58.29,25.62_28.29.43_28.99.9,,нет,нет,нет,да,да,0.0,0.0,0.0
7722369110,"ооо ""юникрафт""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-07-05,hrtech,ранний рост,edtech,,b2b,62.01,46.43_46.69.5_46.69.9,юл микро,да,да,нет,да,да,65.0,332.0,0.0
9709036130,"ооо ""цифровая жажда""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-09-07,edtech,ранний рост,edtech,,b2b_b2c_b2g,62.01,18.12_59.11_59.12,юл микро,нет,да,нет,да,да,-329.0,0.0,13895.0
7813268991,"ооо ""айбрейн""",карта инновационных решений,да,добавлено - карта инновационных решений,2017-01-09,,,,,,72.19,26.60.5_47.11_47.41,юл микро,нет,нет,нет,нет,нет,-1934.0,13.0,0.0
7726440396,"ооо ""сизиджи криейшен""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-09-19,,посевная,hrtech,,b2b,63.11,28.23.1_28.23.2_33.12,юл микро,нет,нет,нет,да,да,-1047.0,0.0,0.0
7728442470,"ооо ""цифровые платежи""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-08-22,fintech,ранний рост,fintech,блокчейн,b2b_b2c,62.09,62.01_62.02_62.09,юл микро,нет,да,нет,да,да,6720.0,447.0,0.0
7627051053,"ооо ""мдинк""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-07-24,,,,,,63.11,72.11_86.90_87.20,юл микро,нет,нет,нет,нет,нет,1690.0,0.0,0.0
7702764401,ооо «фастком»,карта инновационных решений,да,добавлено - карта инновационных решений,2011-06-16,медиа и коммуникации,расширение,business software_мedia & communication,искусственный интеллект и машинное обучение,b2b,61.1,59.20_61.10.1_61.10.9,,нет,нет,нет,да,нет,16719.0,-4219.0,315481.0
9731001888,"ооо ""нвиай солюшенс """,карта инновационных решений,да,добавлено - карта инновационных решений,2018-05-14,безопасность_промышленность и индустрия 4.0,ранний рост,business software_safetytech,искусственный интеллект и машинное обучение_компьютерное зрение,b2b,62.01,18.20_46.51_46.51.1,юл микро,нет,да,нет,да,да,12603.0,1864.0,0.0
9701010853,"ооо ""трэйсэйр""",карта инновационных решений,да,добавлено - карта инновационных решений,2015-09-21,недвижимость и строительство,ранний рост,proptech,3d моделирование_беспилотники,b2b,72.19,62.01_62.02_62.09,юл малое,нет,нет,нет,да,да,11886.0,0.0,97358.0
3665802497,"ооо «системы
благодарности»",карта инновационных решений,да,добавлено - карта инновационных решений,2018-11-09,,,,,,62.01,62.02_62.09_73.11,,нет,нет,нет,нет,нет,-1926.0,133.0,0.0
7743323903,"ооо «простые
сервисы»",карта инновационных решений,да,добавлено - карта инновационных решений,2019-12-02,,ранний рост,fintech,,b2b_b2c,62.01,46.19_62.02_62.09,,нет,нет,нет,да,да,0.0,0.0,0.0
7703388936,"ооо ""колтач солюшнс""",карта инновационных решений,да,добавлено - карта инновационных решений,2015-07-22,маркетинг и реклама,ранний рост,advertising & marketing,искусственный интеллект и машинное обучение,b2b,72.19.9,62.01_62.02_62.09,юл среднее,нет,нет,да,да,да,-393.0,299.0,0.0
7702430367,"ооо ""дибрейн""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-04-16,"hrtech_ит, разработка по",ранний рост,business software_legaltech,искусственный интеллект и машинное обучение,b2b,72.19,62.01_62.02_72.19,юл микро,да,да,нет,да,да,14495.0,892.0,0.0
5903113639,"ооо ""промобот""",карта инновационных решений,да,добавлено - карта инновационных решений,2015-03-04,,,,,,62.01,47.43_47.54_62.02,юл малое,нет,нет,да,нет,нет,0.0,0.0,0.0
7713338638,"ооо ""медиалогия""",карта инновационных решений,да,добавлено - карта инновационных решений,2003-02-25,,расширение,business software_мedia & communication,,b2b,63.11.1,62.01_62.02_62.03,,нет,нет,нет,да,нет,299805.0,-75932.0,688309.0
7705980898,"ооо ""медиа консалтинг""",карта инновационных решений,да,добавлено - карта инновационных решений,2012-03-22,маркетинг и реклама,ранний рост,advertising & marketing_мedia & communication,,b2b,62.01,46.1_47.19_47.91.2,юл микро,нет,нет,нет,да,нет,0.0,0.0,0.0
7733888439,"ооо ""зен солюшнс""",карта инновационных решений,да,добавлено - карта инновационных решений,2014-07-21,,ранний рост,business software,искусственный интеллект и машинное обучение_компьютерное зрение,b2b,62.01,61.10.9_62.02_62.09,юл микро,нет,нет,нет,да,да,1509.0,571.0,0.0
7728439565,"ооо ""мобильная платформа""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-08-08,,посевная,edtech,искусственный интеллект и машинное обучение,b2b,70.22,47.91.2_47.91.4_53.20.3,юл микро,нет,нет,нет,да,да,2513.0,271.0,0.0
7723740056,"ооо ""некс-т""",карта инновационных решений,да,добавлено - карта инновационных решений,2009-12-04,"edtech_ит, разработка по_маркетинг и реклама",ранний рост,edtech_мedia & communication,искусственный интеллект и машинное обучение,b2b2c_b2c,26.20,18.11_18.12_18.13,юл малое,да,да,нет,да,нет,48767.0,-1101.0,111034.0
262516210143,ип мухортов леонтий алексеевич,карта инновационных решений,да,добавлено - карта инновационных решений,2019-02-15,,,,,,70.22,,ип микро,нет,нет,нет,нет,нет,0.0,0.0,0.0
9701114958,"ооо ""брискли""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-07-19,retailtech и e-commerce,ранний рост,retailtech,искусственный интеллект и машинное обучение_компьютерное зрение,b2b_b2b2c,72.19,26.12_26.20_26.30,юл малое,нет,да,нет,да,да,-30154.0,0.0,18612.0
7733327426,"ооо ""ювл роботикс""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-04-24,транспорт и логистика,ранний рост,transport & logistics,беспилотники,b2b,72.19,71.20.1_71.20.3_71.20.4,юл микро,нет,да,да,да,да,0.0,0.0,0.0
7811581905,"ооо ""пэйтую""",карта инновационных решений,да,добавлено - карта инновационных решений,2014-06-02,,,,,,62.02,47.91_58.19_62.01,юл микро,нет,нет,нет,нет,нет,8070.0,377.0,0.0
7733888439,"ооо ""зен солюшнс""",карта инновационных решений,да,добавлено - карта инновационных решений,2014-07-21,,ранний рост,business software,искусственный интеллект и машинное обучение_компьютерное зрение,b2b,62.01,61.10.9_62.02_62.09,юл микро,нет,нет,нет,да,да,1509.0,571.0,0.0
6163216409,ооо «легиум»,карта инновационных решений,да,добавлено - карта инновационных решений,2019-10-01,,,,,,69.10,,юл микро,нет,нет,нет,нет,нет,0.0,0.0,0.0
7726682300,"ооо ""содис лаб""",карта инновационных решений,да,добавлено - карта инновационных решений,2011-09-07,недвижимость и строительство,расширение,proptech,3d моделирование,b2b,72.1,43.21_43.22_43.29,юл малое,нет,да,да,да,нет,-2839.0,0.0,22690.0
7702438912,"ооо ""сола""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-09-13,,посевная,healthcare_hrtech,,b2b,62.01,62.02_63.12_63.99.1,юл микро,нет,нет,нет,да,да,-814.0,18.0,0.0
7730647788,"ооо ""ремонтник.ру""",карта инновационных решений,да,добавлено - карта инновационных решений,2011-07-18,hrtech,расширение,hrtech_proptech,,p2p,63.11.1,41.2_41.20_43.2,,нет,нет,нет,да,нет,-31512.0,7605.0,22817.0
1655449455,"ооо ""цифровое здоровье""",starthub.moscow,нет,starthub.moscow,2020-12-07,,,,,,72.19,26.20_26.30_62.01,юл микро,нет,нет,нет,нет,нет,0.0,0.0,0.0
9717038903,"ооо ""арена лабс р""",starthub.moscow,нет,starthub.moscow,2016-08-23,развлечения,ранний рост,entertainment,ar/vr,b2b2c_b2c,93.21,41.10_43.21_43.22,юл микро,нет,нет,нет,да,да,0.0,0.0,0.0
