inn,name,got_support_from,did_get_support,service,foundation_date,tech_focus,stage_of_development,market,technology,business_model,main_okved,okved_secondary,msp_category,is_export,inno_cluster_member,skolcovo_member,is_inno_company,is_startup,current_profit,current_profit_tax,current_revenue
9718084074,"ооо ""собака-гуляка""",карта инновационных решений,да,добавлено - карта инновационных решений,2017-12-13,['услуги для населения'],ранний рост,['consumer goods & services'],[],['b2c'],62.01,"['62.09', '62.02', '62.03', '47.91', '63.11.1', '63.12', '62.01']",юл микро,нет,нет,нет,да,да,-3082.0,52.0,0.0
9710030158,"ооо ""альфред""",карта инновационных решений,да,добавлено - карта инновационных решений,2017-06-08,['транспорт и логистика'],ранний рост,"['consumer goods & services', 'transport & logistics']",[],['b2c'],62.01,"['63.99.1', '73.11', '45.32', '52.21.24', '77.12', '77.11', '49.32', '45.31', '52.21.25', '45.20', '52.21.29', '71.20.5', '63.11']",юл микро,нет,нет,нет,да,да,-651.0,804.0,0.0
7106021081,"ооо ""бестдоктор""",карта инновационных решений,да,добавлено - карта инновационных решений,2015-03-10,['healthtech'],расширение,"['healthcare', 'insurancetech']",[],['b2b'],86.90,"['66.29.1', '63.99', '62.09', '64.92', '72.19', '66.30.9', '73.11', '63.11', '82.99', '62.01', '64.99', '63.12', '63.11.1', '62.02', '61.20', '82.19', '58.29', '86.90']",юл малое,нет,нет,да,да,да,-326643.0,0.0,-51558.0
7723624187,"ооо ""иви.ру""",карта инновационных решений,да,добавлено - карта инновационных решений,2007-08-10,['развлечения'],расширение,['entertainment'],[],['b2c'],62.0,"['73.1', '62.09', '63.11.1', '63.1']",,нет,нет,нет,да,нет,-668970.0,362136.0,2753907.0
7704217370,"ооо ""интернет решения""",карта инновационных решений,да,добавлено - карта инновационных решений,2000-09-05,[],расширение,['e-commerce'],[],['b2c'],47.91,"['47.77', '47.79.1', '47.91.4', '46.12.22', '47.63.1', '47.91.3', '47.63.2', '73.11', '47.91.1', '46.72.23', '53.20.3', '82.99', '47.65', '41.20', '47.79.2', '46.90', '47.91.2', '46.48.2', '46.49.31', '47.77.2', '46.18.2', '47.64']",,нет,нет,нет,да,нет,-17328575.0,-153363.0,32292073.0
7716785063,"ооо ""таленттех""",карта инновационных решений,да,добавлено - карта инновационных решений,2014-09-17,['hrtech'],ранний рост,['hrtech'],['искусственный интеллект и машинное обучение'],['b2b'],78.30,"['47.91.3', '73.20', '82.99', '71.20', '63.11', '72.19', '47.91.4', '72.20', '78.20', '62.02', '47.91.2', '63.11.1', '62.01', '62.09', '78.30']",,нет,нет,нет,да,да,-13336.0,3342.0,16107.0
7710718303,"ооо ""сравни.ру""",карта инновационных решений,да,добавлено - карта инновационных решений,2008-05-16,['fintech'],расширение,"['e-commerce', 'fintech']",[],"['b2b', 'b2c']",63.1,"['60.20', '82.99', '60.10', '95.1', '63.1', '62.09', '63.91', '79.1', '68.3', '62.0', '63.11.1', '62.02', '66.2']",,нет,нет,нет,да,нет,-113760.0,24680.0,853584.0
7704794345,"ооо ""геттакси рус""",карта инновационных решений,да,добавлено - карта инновационных решений,2011-11-03,['транспорт и логистика'],расширение,['transport & logistics'],[],['b2c'],62.09,"['82.99', '46.19', '63.11.1', '47.91.2', '69.20.2', '46.18.99', '47.91.3', '47.91.4', '63.11', '62.09']",,нет,да,нет,да,нет,-23.0,-15.0,1507.0
7703722933,"ооо ""еюс""",карта инновационных решений,да,добавлено - карта инновационных решений,2010-06-16,[],зрелость,['legaltech'],['искусственный интеллект и машинное обучение'],"['b2b', 'b2c']",69.10,"['43.99', '79.11', '56.10.1', '73.11', '69.20', '41.20', '82.99', '66.19', '64.99', '80.10', '46.90', '70.10.1', '80.20', '62.09', '80.30', '70.22', '56.10', '82.19', '68.31', '74.30', '46.39', '70.10.2', '69.10', '56.10.3']",,нет,да,нет,да,нет,28553.0,-14444.0,1996315.0
9705034527,"ооо ""каршеринг руссия""",карта инновационных решений,да,добавлено - карта инновационных решений,2015-04-01,['транспорт и логистика'],ранний рост,['transport & logistics'],[],['b2c'],77.11,"['63.11.1', '49.41.3', '45.20', '64.91', '77.39.1', '77.39.11', '45.1', '61.10.9', '62.01', '71.20.8', '45.20.1', '62.02', '82.99', '45.20.2', '71.20.5', '71.12.1', '77.39.2', '77.11']",,нет,нет,нет,да,да,0.0,0.0,0.0
7714886605,"ооо ""руформ""",карта инновационных решений,да,добавлено - карта инновационных решений,2012-10-10,['медиа и коммуникации'],расширение,['entertainment'],[],"['b2b2c', 'b2c']",63.12,"['58.29', '62.01', '63.11.1', '62.09', '62.02', '72.19']",,нет,нет,да,да,нет,-23.0,-15.0,1507.0
7704871840,"акционерное общество ""каршеринг""",карта инновационных решений,да,добавлено - карта инновационных решений,2014-08-18,"['транспорт и логистика', 'транспорт и логистика']",ранний рост,['transport & logistics'],[],['b2c'],77.11,"['47.91', '71.20.5', '47.99', '82.99', '45.20.1', '77.39.2', '45.20.2', '52.29', '71.12.1', '47.91.2', '45.31', '62.09', '53.20.31', '49.41.3', '82.92', '45.20', '45.32', '77.39.1', '52.10', '45.11', '77.39.11', '77.11']",,нет,да,нет,да,да,0.0,0.0,0.0
7725243282,"ооо ""рамблер интернет холдинг""",карта инновационных решений,да,добавлено - карта инновационных решений,2003-11-18,"['ит, разработка по', 'маркетинг и реклама', 'медиа и коммуникации']",расширение,"['advertising & marketing', 'e-commerce', 'entertainment', 'мedia & communication']",['искусственный интеллект и машинное обучение'],"['b2b', 'b2c']",62.09,"['73.12', '77.39.24', '63.99', '63.11.1', '82.30', '61.20', '61.90', '62.02', '95.12', '63.11', '18.12', '63.99.11', '62.01', '73.11', '61.30', '61.10.9']",,нет,нет,нет,да,нет,92070.0,88967.0,1882419.0
7728697453,"ооо ""сити-мобил""",карта инновационных решений,да,добавлено - карта инновационных решений,2009-04-08,[],расширение,['transport & logistics'],[],"['b2b', 'b2c']",63.11.1,"['82.99', '74.20', '61.10.4', '82.19', '74.30', '82.92']",,нет,нет,нет,да,нет,0.0,0.0,0.0
9729069737,"ооо ""страховые партнеры""",карта инновационных решений,да,добавлено - карта инновационных решений,2017-03-31,[],ранний рост,['insurancetech'],[],"['b2b', 'b2c']",62.01,"['66.19', '64.99', '73.12', '66.29', '63.11', '66.22', '66.12', '62.02', '63.11.1', '62.09', '69.10', '73.11', '62.03', '45.11', '72.19', '45.19', '65.12', '66.21', '62.01']",юл микро,нет,да,нет,да,да,3697.0,-1217.0,138964.0
7713445485,"ооо ""эксперум""",карта инновационных решений,да,добавлено - карта инновационных решений,2017-08-21,['консалтинг'],посевная,"['edtech', 'hrtech']",[],['p2p'],63.12,"['62.02', '62.02.3', '62.01', '63.11', '63.11.1', '62.02.2', '63.11.9', '62.02.1']",юл микро,нет,нет,нет,да,да,0.0,0.0,0.0
7731465565,"ооо ""портал""",карта инновационных решений,да,добавлено - карта инновационных решений,2014-02-17,['транспорт и логистика'],расширение,['transport & logistics'],[],"['b2b', 'b2c']",62.09,"['82.92', '74.30', '82.19', '63.11', '74.20', '82.99', '53.20.3', '70.22', '62.01', '63.11.1', '62.02']",,нет,нет,да,да,да,0.0,0.0,0.0
7804568396,"ооо ""диалог""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-05-30,[],ранний рост,"['business software', 'мedia & communication']",[],['b2b'],62.01,"['71.12.12', '62.02', '62.09', '61.10.9', '72.19', '46.43.3', '46.43.2', '47.41', '46.15.4', '46.90', '63.11.1', '18.20', '62.01']",юл среднее,нет,нет,да,да,да,44442.0,0.0,196819.0
7743220471,"ооо ""экспресс парсел сервис""",карта инновационных решений,да,добавлено - карта инновационных решений,2017-08-01,[],ранний рост,['transport & logistics'],[],['b2b'],53.20,"['62.03', '46.51', '63.99', '46.43', '62.09', '49.42', '53.10', '69.10', '46.49', '46.42', '52.10', '46.41', '52.24', '62.01', '73.11', '63.11', '68.20', '46.44', '69.20', '46.47', '46.45', '47.71', '62.02', '63.91', '52.29', '63.12', '49.41', '47.82']",,нет,нет,нет,да,да,-55518.0,15759.0,33468.0
7704355450,"ооо ""дивиар""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-04-28,['развлечения'],ранний рост,"['business software', 'entertainment']",['ar/vr'],"['b2b', 'b2c']",62.01,"['62.02', '47.62.1', '73.20', '47.63.2', '47.91.3', '93.29', '18.20', '47.41.4', '73.11', '47.41', '46.90', '47.91.4', '82.99', '63.11', '46.49.49', '59.13', '46.66', '59.11', '46.51', '63.11.1', '47.91.2', '59.20', '93.29.9', '95.11', '47.54', '47.43', '58.19', '18.12', '62.09', '70.22', '46.43.2', '69.10', '58.14', '46.43.3', '47.63.1', '62.01']",,нет,нет,нет,да,да,-34.0,0.0,0.0
9715353018,"ооо ""кэрифай""",карта инновационных решений,да,добавлено - карта инновационных решений,2019-07-12,[],ранний рост,['healthcare'],[],['b2b2c'],63.11.1,"['73.11', '73.20', '70.22', '62.09', '96.09', '62.02', '63.11', '62.01', '79.90', '74.90', '63.91', '63.99', '63.99.1', '63.12', '62.03', '88.99', '86.90.9', '72.19.9', '88.10', '94.99', '94.12', '94.20', '94.11']",юл микро,нет,нет,нет,да,да,-3020.0,116.0,0.0
9731061661,ооо «юр-ли»,карта инновационных решений,да,добавлено - карта инновационных решений,2020-03-03,['консалтинг'],посевная,['legaltech'],['искусственный интеллект и машинное обучение'],['b2b'],69.10,"['63.12', '69.20', '72.19.4', '63.11.9', '68.31.1', '63.99.1', '63.99.12', '63.11.1', '96.09', '63.11', '69.10']",юл микро,нет,да,нет,да,да,-3379.0,0.0,0.0
7724451748,ооо «джетленд»,карта инновационных решений,да,добавлено - карта инновационных решений,2018-08-28,['fintech'],ранний рост,['fintech'],[],['b2b'],63.11.1,"['62.09', '63.11', '64.99', '62.01', '63.11.1', '74.90', '72.19']",юл микро,нет,да,нет,да,да,-11551.0,-103.0,10144.0
7841021393,ооо «стафори»,карта инновационных решений,да,добавлено - карта инновационных решений,2015-04-03,['hrtech'],,[],[],[],63.11.1,"['62.01', '62.09', '62.02', '63.11']",юл малое,нет,нет,нет,нет,нет,-2351.0,-56.0,11900.0
7743137030,"ооо ""гдематериал""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-01-26,['недвижимость и строительство'],ранний рост,"['e-commerce', 'proptech']",[],"['b2b', 'b2c']",47.99,"['47.9', '62.01', '73.11', '47.8', '62.02', '46.63', '46.73', '63.11', '77.32', '52.29', '47.52', '63.11.1', '49.4', '53.20.3', '46.13', '62.09']",,нет,нет,нет,да,да,-28411.0,407.0,16507.0
7710668349,"ооо ""кех екоммерц""",карта инновационных решений,да,добавлено - карта инновационных решений,2007-03-27,[],расширение,"['consumer goods & services', 'e-commerce']",[],['p2p'],73.11,"['47.79', '85.42', '79.1', '47.5', '47.74', '63.11.1', '72.1', '62.02', '47.73', '63.91', '62.09', '46.1', '62.01', '66.12', '94.11', '47.75', '68.1', '64.9', '69', '58', '73.11']",,нет,да,нет,да,нет,0.0,0.0,0.0
7702824562,"ооо ""помощь интернет-магазинам""",карта инновационных решений,да,добавлено - карта инновационных решений,2013-10-15,['fintech'],ранний рост,"['fintech', 'transport & logistics']",[],['b2b'],62.01,"['63.11.1', '62.09', '69.10', '70.22', '66.19', '62.02', '73.20', '64.92', '73.11', '63.11', '82.99', '64.19', '62.01']",юл малое,нет,да,нет,да,нет,10493.0,-4663.0,53231.0
7736668576,"ооо ""фэмири""",карта инновационных решений,да,добавлено - карта инновационных решений,2013-12-10,[],посевная,['consumer goods & services'],['искусственный интеллект и машинное обучение'],['b2c'],62.01,"['46.43.2', '47.59.4', '46.15.4', '47.63.2', '47.91.4', '46.90', '47.79.2', '46.49.49', '46.49.4', '46.49.2', '46.15.2', '47.91.3', '58.11', '47.63.1', '47.51', '47.59.2', '47.61', '46.43.3', '46.18.2', '47.79.1', '46.18.99', '46.49.31', '58.19', '18.12', '94.11', '82.91', '78.10', '63.99', '73.12', '63.11', '72.19', '96.09', '77.40', '63.12', '73.11', '82.99', '47.91.2', '47.99', '63.91', '47.91', '73.20', '62.09', '80.30', '46.18', '82.19', '70.22', '62.02', '82.11', '63.11.1']",юл микро,да,нет,нет,да,да,121.0,62.0,0.0
7826707808,"ооо ""тач продакшн""",карта инновационных решений,да,добавлено - карта инновационных решений,1993-01-26,[],,[],[],[],62.01,"['82.11', '59.11', '73.12', '72.20.1', '72.20.2', '82.99', '59.13', '63.11.1', '60.20', '63.99.2', '74.20', '70.10', '73.11', '70.22', '62.03', '72.19', '72.20', '74.10', '62.02', '63.12', '58.29', '63.91', '62.09', '59.12', '63.99.11', '63.99.1', '63.11', '63.99.12', '82.30', '73.20', '74.30', '73.20.2', '63.99', '82.19', '35.12.2', '45.20', '45.11', '33.20', '71.12', '45.32', '45.31', '47.78', '47.91', '43.29', '43.21']",юл микро,нет,нет,нет,нет,нет,211.0,-44.0,1134.0
1615013084,"ооо ""киви платформа""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-10-14,[],,[],[],[],62.01,"['77.40', '63.99', '62.09', '68.31', '62.02', '63.91', '63.12', '63.11', '70.21', '68.32', '70.10', '63.99.1', '70.22', '62.03', '68.20']",,нет,нет,нет,нет,нет,20425.0,0.0,295.0
5047216501,"ооо ""хинтед""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-10-19,[],ранний рост,"['business software', 'edtech']",[],['b2b'],62.01,"['62.03.1', '62.03', '62.02.4', '62.02.2', '62.09', '62.02.9', '62.02.1', '62.03.13', '62.02.3', '62.03.11', '62.03.12', '62.02', '63.12', '62.03.19', '63.11', '63.11.9', '72.20', '72.19']",юл микро,нет,нет,нет,да,да,-4324.0,40.0,0.0
9701140612,"ооо ""нейри""",карта инновационных решений,да,добавлено - карта инновационных решений,2019-07-19,[],ранний рост,"['business software', 'edtech', 'entertainment', 'healthcare']","['искусственный интеллект и машинное обучение', 'нейротехнологии']",['b2b'],62.01,"['63.11', '47.41', '26.52', '62.01', '72.19', '46.51', '93.19']",юл микро,нет,да,да,да,да,-1521.0,0.0,0.0
7704434913,"ооо ""прогкидс""",карта инновационных решений,да,добавлено - карта инновационных решений,2017-07-12,['edtech'],ранний рост,['edtech'],[],['b2c'],62.01,"['62.02', '46.90']",юл микро,нет,нет,нет,да,да,1374.0,594.0,0.0
6671336747,"ооо ""диваора групп""",карта инновационных решений,да,добавлено - карта инновационных решений,2010-10-22,[],,[],[],[],27.5,"['22.29', '10.72', '93.2', '15.12', '23.13', '46.4', '58', '13.92', '46.9', '14.19', '47.1', '22.22', '14.11', '32.9', '85.42.9', '25.99', '27.9', '47.9', '10.71', '85.41', '22.1', '72.1']",юл микро,нет,нет,нет,нет,нет,0.0,0.0,0.0
3123371473,"ооо ""пасстим""",карта инновационных решений,да,добавлено - карта инновационных решений,2015-09-03,[],,[],[],[],62.01,"['62.02', '62.09', '69.20', '69.10', '95.11', '63.11.1', '63.11', '62.01']",юл микро,нет,нет,нет,нет,нет,-5961.0,0.0,0.0
7733323742,"ооо ""брейн компани""",карта инновационных решений,да,добавлено - карта инновационных решений,2017-10-27,['retailtech и e-commerce'],ранний рост,['advertising & marketing'],['компьютерное зрение'],['b2b'],72.19,['72.19'],,да,да,нет,да,да,-5527.0,17.0,0.0
9718130676,"ооо ""аплаут технолоджи""",карта инновационных решений,да,добавлено - карта инновационных решений,2019-02-25,['retailtech и e-commerce'],ранний рост,['advertising & marketing'],[],['b2b'],62.01,"['73.20', '63.11.1', '70.22', '73.11', '63.11', '62.01']",юл микро,нет,нет,нет,да,да,2042.0,-296.0,17178.0
7451278717,"ооо ""срм солюшнс""",карта инновационных решений,да,добавлено - карта инновационных решений,2009-02-04,[],расширение,['advertising & marketing'],['искусственный интеллект и машинное обучение'],['b2b'],72.19,"['73.11', '62.01', '62.09', '70.22', '62.02', '70.21', '73.20', '63.11']",юл малое,нет,нет,нет,да,нет,0.0,0.0,0.0
9705121931,"ооо ""скиллфолио""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-08-02,['hrtech'],ранний рост,['edtech'],[],"['b2b', 'b2c']",63.11,"['85.42', '85.41', '73.20', '46.90', '82.99', '58.21', '73.11', '74.90', '47.91', '46.19', '62.01', '72.20', '82.30', '63.12', '58.29', '66.19', '70.22', '60.20', '93.29', '63.11', '88.99']",юл микро,нет,да,нет,да,да,0.0,0.0,0.0
9701125082,"ооо ""карта врача""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-12-17,"['edtech', 'healthtech']",ранний рост,"['edtech', 'healthcare']",[],['b2b2c'],73.11,"['73.20.1', '73.20', '63.11', '73.11']",юл микро,нет,да,нет,да,да,417.0,-92.0,2360.0
7801624934,"ооо ""агент уп""",карта инновационных решений,да,добавлено - карта инновационных решений,2014-03-06,[],,[],[],[],72.19,"['62.09', '70.22', '66.21', '72.19', '95.11', '73.11', '63.11', '66.22', '63.11.1', '62.02', '73.12', '73.20', '62.01']",юл микро,нет,нет,нет,нет,нет,0.0,0.0,0.0
7725293981,"ооо ""кибертоника""",карта инновационных решений,да,добавлено - карта инновационных решений,2015-10-29,['retailtech и e-commerce'],ранний рост,['fintech'],['искусственный интеллект и машинное обучение'],['b2b'],62.01,"['72.19', '62.02']",юл микро,да,нет,да,да,да,4345.0,0.0,33179.0
9717045940,"ооо ""знак отличия""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-10-24,['retailtech и e-commerce'],ранний рост,"['advertising & marketing', 'retailtech']",[],['b2b'],58.29,"['47.99.2', '62.02.3', '25.62', '62.02', '73.11', '46.43.4', '33.12', '63.11', '62.01', '28.29.43', '59.11', '62.03.13', '73.20.1', '28.99.9']",,нет,нет,нет,да,да,0.0,0.0,0.0
7722369110,"ооо ""юникрафт""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-07-05,['hrtech'],ранний рост,['edtech'],[],['b2b'],62.01,"['62.09', '46.43', '62.02', '63.11', '46.69.9', '46.69.5', '61.10', '95.11', '63.11.1', '62.01']",юл микро,да,да,нет,да,да,65.0,332.0,0.0
9709036130,"ооо ""цифровая жажда""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-09-07,['edtech'],ранний рост,['edtech'],[],"['b2b', 'b2c', 'b2g']",62.01,"['18.12', '63.11', '73.11', '62.02', '74.10', '73.20', '74.20', '74.30', '63.91', '73.20.2', '73.12', '74.90', '70.21', '82.30', '59.12', '63.11.9', '59.13', '62.09', '59.20', '59.11', '72.19', '73.20.1', '72.20', '62.01']",юл микро,нет,да,нет,да,да,-329.0,0.0,13895.0
7813268991,"ооо ""айбрейн""",карта инновационных решений,да,добавлено - карта инновационных решений,2017-01-09,[],,[],[],[],72.19,"['47.99', '47.41', '77.39.26', '26.60.5', '77.39.29', '63.11', '74.90', '62.02', '62.01', '62.03', '47.11']",юл микро,нет,нет,нет,нет,нет,-1934.0,13.0,0.0
7726440396,"ооо ""сизиджи криейшен""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-09-19,[],посевная,['hrtech'],[],['b2b'],63.11,"['68.31.32', '49.41', '70.22', '62.02.4', '62.03', '46.90', '62.03.1', '52.24', '28.23.2', '68.31.12', '82.92', '33.14', '52.10', '61.10', '77.39.11', '68.31.42', '62.02', '62.03.13', '71.12', '69.10', '64.99.1', '52.21', '62.09', '28.23.1', '62.01', '49.41.3', '62.03.11', '62.02.1', '68.32.2', '71.12.6', '43.29', '69.20', '33.12', '72.19', '66.19.5', '74.90', '68.32', '81.22', '62.02.9', '68.31.22', '62.03.19', '62.02.2', '95.11', '62.03.12', '52.29', '63.12', '71.20', '33.20', '82.99', '81.29.9', '52.21.2']",юл микро,нет,нет,нет,да,да,-1047.0,0.0,0.0
7728442470,"ооо ""цифровые платежи""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-08-22,['fintech'],ранний рост,['fintech'],['блокчейн'],"['b2b', 'b2c']",62.09,"['63.99.1', '66.11.5', '63.11.1', '62.01', '62.02', '63.11', '64.19', '62.09']",юл микро,нет,да,нет,да,да,6720.0,447.0,0.0
7627051053,"ооо ""мдинк""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-07-24,[],,[],[],[],63.11,"['86.90', '72.11', '87.20']",юл микро,нет,нет,нет,нет,нет,1690.0,0.0,0.0
7702764401,ооо «фастком»,карта инновационных решений,да,добавлено - карта инновационных решений,2011-06-16,['медиа и коммуникации'],расширение,"['business software', 'мedia & communication']",['искусственный интеллект и машинное обучение'],['b2b'],61.1,"['63.99', '68.31.2', '59.20', '62.02', '63.91', '63.12', '82.99', '64.1', '69', '61.10.1', '62.01', '61.10.9', '68.31.4', '63.1', '73.1', '69.10', '68.20']",,нет,нет,нет,да,нет,16719.0,-4219.0,315481.0
9731001888,"ооо ""нвиай солюшенс """,карта инновационных решений,да,добавлено - карта инновационных решений,2018-05-14,"['безопасность', 'промышленность и индустрия 4.0']",ранний рост,"['business software', 'safetytech']","['искусственный интеллект и машинное обучение', 'компьютерное зрение']",['b2b'],62.01,"['58.29', '71.20', '46.51', '72.19.9', '46.51.1', '72.20.1', '72.19', '46.51.2', '18.20', '63.11.1', '62.02', '72.20.2', '72.19.4', '62.01']",юл микро,нет,да,нет,да,да,12603.0,1864.0,0.0
9701010853,"ооо ""трэйсэйр""",карта инновационных решений,да,добавлено - карта инновационных решений,2015-09-21,['недвижимость и строительство'],ранний рост,['proptech'],"['3d моделирование', 'беспилотники']",['b2b'],72.19,"['63.11.1', '71.12.5', '71.12.45', '62.01', '71.1', '63.11', '62.02', '71.12.6', '62.09']",юл малое,нет,нет,нет,да,да,11886.0,0.0,97358.0
3665802497,"ооо «системы
благодарности»",карта инновационных решений,да,добавлено - карта инновационных решений,2018-11-09,[],,[],[],[],62.01,"['62.09', '62.02', '73.11']",,нет,нет,нет,нет,нет,-1926.0,133.0,0.0
7743323903,"ооо «простые
сервисы»",карта инновационных решений,да,добавлено - карта инновационных решений,2019-12-02,[],ранний рост,['fintech'],[],"['b2b', 'b2c']",62.01,"['46.19', '62.02', '62.09', '63.11', '96.09']",,нет,нет,нет,да,да,0.0,0.0,0.0
7703388936,"ооо ""колтач солюшнс""",карта инновационных решений,да,добавлено - карта инновационных решений,2015-07-22,['маркетинг и реклама'],ранний рост,['advertising & marketing'],['искусственный интеллект и машинное обучение'],['b2b'],72.19.9,"['62.02', '62.09', '62.01']",юл среднее,нет,нет,да,да,да,-393.0,299.0,0.0
7702430367,"ооо ""дибрейн""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-04-16,"['hrtech', 'ит, разработка по']",ранний рост,"['business software', 'legaltech']",['искусственный интеллект и машинное обучение'],['b2b'],72.19,"['62.01', '62.02', '72.19']",юл микро,да,да,нет,да,да,14495.0,892.0,0.0
5903113639,"ооо ""промобот""",карта инновационных решений,да,добавлено - карта инновационных решений,2015-03-04,[],,[],[],[],62.01,"['47.43', '63.11.1', '62.09', '63.11', '47.54', '72.19', '71.20.9', '62.02', '71.20']",юл малое,нет,нет,да,нет,нет,0.0,0.0,0.0
7713338638,"ооо ""медиалогия""",карта инновационных решений,да,добавлено - карта инновационных решений,2003-02-25,[],расширение,"['business software', 'мedia & communication']",[],['b2b'],63.11.1,"['63.99.2', '62.03', '62.02', '63.91', '62.01', '62.09', '63.99.1', '63.11', '73.20']",,нет,нет,нет,да,нет,299805.0,-75932.0,688309.0
7705980898,"ооо ""медиа консалтинг""",карта инновационных решений,да,добавлено - карта инновационных решений,2012-03-22,['маркетинг и реклама'],ранний рост,"['advertising & marketing', 'мedia & communication']",[],['b2b'],62.01,"['62.09', '74.30', '63.91', '82.92', '47.91.3', '62.02', '73.20.1', '47.19', '73.20.2', '82.99', '74.20', '46.1', '73.11', '63.11.1', '47.91.4', '63.11', '47.91.2', '62.01']",юл микро,нет,нет,нет,да,нет,0.0,0.0,0.0
7733888439,"ооо ""зен солюшнс""",карта инновационных решений,да,добавлено - карта инновационных решений,2014-07-21,[],ранний рост,['business software'],"['искусственный интеллект и машинное обучение', 'компьютерное зрение']",['b2b'],62.01,"['62.09', '62.02', '72.19', '61.10.9', '63.11']",юл микро,нет,нет,нет,да,да,1509.0,571.0,0.0
7728439565,"ооо ""мобильная платформа""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-08-08,[],посевная,['edtech'],['искусственный интеллект и машинное обучение'],['b2b'],70.22,"['53.20.3', '62.01', '73.20', '74.30', '58.11.1', '62.02', '62.09', '63.11.1', '47.91.4', '63.11', '85.42', '47.91.2', '58.11', '74.90', '78.10', '70.22']",юл микро,нет,нет,нет,да,да,2513.0,271.0,0.0
7723740056,"ооо ""некс-т""",карта инновационных решений,да,добавлено - карта инновационных решений,2009-12-04,"['edtech', 'ит, разработка по', 'маркетинг и реклама']",ранний рост,"['edtech', 'мedia & communication']",['искусственный интеллект и машинное обучение'],"['b2b2c', 'b2c']",26.20,"['62.01', '46.23', '31.01', '20.30.1', '81.29.9', '63.11', '41.2', '47.54', '72.20', '81.22', '73.20', '46.62', '43.3', '58.14', '52.29', '71.12.5', '46.77', '46.44', '52.10', '46.64', '47.71', '78.10', '62.09', '68.20', '63.11.1', '46.66', '72.19', '70.22', '62.02', '71.12.6', '47.43', '47.74', '70.10.2', '46.63', '77.33', '95.22.1', '58.11', '18.20', '46.19', '55.1', '46.21', '33.12', '23.12', '46.37', '18.12', '46.32', '28.23', '77.31', '77.39.2', '20.12', '47.51', '56.29', '45.3', '68.10.1', '46.31.11', '33.20', '82.99', '26.11.2', '46.14', '69.20', '77.34', '47.22', '70.10.1', '47.24', '42.22.2', '47.61', '77.32', '46.73', '46.90', '46.38', '26.40', '47.52', '46.32.3', '47.9', '47.59', '77.35', '47.72', '20.13', '46.15', '46.31', '46.21.2', '71.20', '46.13', '46.11', '68.31', '52.24', '58.19', '69.10', '95.25', '18.11', '33.14', '46.46', '46.42', '71.1', '46.61', '46.24', '46.69', '46.49', '46.16', '46.41', '47.21', '42.21', '68.32', '74.30', '47.91.4', '46.18', '46.36', '47.73', '47.75', '47.91.3', '59.20', '77.29', '43.12', '46.22', '82.19', '95.23', '49.3', '18.13', '68.10', '95.11', '47.7', '22.29', '77.39.11', '47.29', '46.43', '47.79', '46.75', '58.13', '46.74', '47.91.2', '46.41.2', '47.23', '46.33', '43.2', '47.99', '46.45', '26.20', '18.14']",юл малое,да,да,нет,да,нет,48767.0,-1101.0,111034.0
262516210143,ип мухортов леонтий алексеевич,карта инновационных решений,да,добавлено - карта инновационных решений,2019-02-15,[],,[],[],[],70.22,[],ип микро,нет,нет,нет,нет,нет,0.0,0.0,0.0
9701114958,"ооо ""брискли""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-07-19,['retailtech и e-commerce'],ранний рост,['retailtech'],"['искусственный интеллект и машинное обучение', 'компьютерное зрение']","['b2b', 'b2b2c']",72.19,"['62.02', '62.09', '63.11', '72.19', '26.12', '26.20', '26.30', '28.25', '28.29.43', '28.99', '46.51', '46.52', '46.69.9', '62.01', '62.03', '63.12']",юл малое,нет,да,нет,да,да,-30154.0,0.0,18612.0
7733327426,"ооо ""ювл роботикс""",карта инновационных решений,да,добавлено - карта инновационных решений,2018-04-24,['транспорт и логистика'],ранний рост,['transport & logistics'],['беспилотники'],['b2b'],72.19,"['71.20.4', '71.20.3', '71.20.1', '71.20.9', '71.20.6', '72.19']",юл микро,нет,да,да,да,да,0.0,0.0,0.0
7811581905,"ооо ""пэйтую""",карта инновационных решений,да,добавлено - карта инновационных решений,2014-06-02,[],,[],[],[],62.02,"['82.99', '72.19', '62.01', '58.19', '47.91', '62.09', '73.20', '63.91', '63.99', '63.12', '62.03', '63.11', '73.11', '62.02']",юл микро,нет,нет,нет,нет,нет,8070.0,377.0,0.0
