,inn__investor,name__investor,type__investor,description__investor,startup_stage__investor,market__investor,services__investor,technologies__investor,type_of_ownership__investor,investment_round__investor,investition_from_dol__investor,investition_to_dol__investor,tech_focus__investor,fund_total_rub__investor,fund_total_dol__investor,num_of_investments__investor,num_of_exits__investor,market_non_focus__investor,startup_stage_non_focus__investor,tech_focus_non_focus__investor,technologies_non_focus__investor,geography__investor,study_format__investor,num_of_people_in_company_from__investor,num_of_people_in_company_to__investor,num_of_participants__investor,okved_main__investor,okved_secondary__investor,corp_stage__investor,business_model__investor,monetary_support__investor,inn__company,name__company,got_support_from__company,did_get_support__company,service__company,foundation_date__company,tech_focus__company,stage_of_development__company,market__company,technology__company,business_model__company,main_okved__company,okved_secondary__company,msp_category__company,is_export__company,inno_cluster_member__company,skolcovo_member__company,is_inno_company__company,is_startup__company,current_profit__company,current_profit_tax__company,current_revenue__company,type__company,id__company
221,7709961670,фрии,VentureFund,"Фонд поддержки IT- и интернет-компаний, учрежденный Агентством стратегических инициатив. Фонд предоставляет инвестиции технологическим компаниям на ранних этапах развития, проводит акселерационные программы и участвует в разработке методов правового регулирования венчурной отрасли.","['ранний рост', 'идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'telecom', 'business software', 'retailtech', 'e-commerce', 'fintech', 'healthcare']",['инвестиции'],"['ar/vr', 'big data', 'биометрия', 'блокчейн', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'робототехника']",частный,"['pre-seed', 'seed', 'раунд а']",30000.0,3000000.0,[],6000.0,100.0,434.0,0.0,"['advertising & marketing', 'safetytech', 'fashiontech', 'legaltech', 'cleantech', 'consumer goods & services', 'entertainment', 'proptech', 'transport & logistics', 'мedia & communication', 'travel', 'sporttech', 'hrtech', 'foodtech', 'spacetech', 'insurancetech']","[nan, 'расширение']","['туризм', 'консалтинг', 'healthtech', 'экология', 'retailtech и e-commerce', 'ит, разработка по', 'недвижимость и строительство', 'промышленность и индустрия 4.0', 'foodtech', 'телекоммуникации', 'fintech', 'транспорт и логистика', 'услуги для населения', 'edtech', 'biotech', 'hrtech']","['3d моделирование', 'аддитивные технологии', 'компьютерное зрение']",,,,,,,,,,,7702824562,"ооо ""помощь интернет-магазинам""",карта инновационных решений,да,добавлено - карта инновационных решений,2013-10-15,['fintech'],ранний рост,"['fintech', 'transport & logistics']",[],['b2b'],62.01,"['63.11.1', '62.09', '69.10', '70.22', '66.19', '62.02', '73.20', '64.92', '73.11', '63.11', '82.99', '64.19', '62.01']",юл малое,нет,да,нет,да,нет,10493.0,-4663.0,53231.0,Company,
222,7709961670,фрии,VentureFund,"Фонд поддержки IT- и интернет-компаний, учрежденный Агентством стратегических инициатив. Фонд предоставляет инвестиции технологическим компаниям на ранних этапах развития, проводит акселерационные программы и участвует в разработке методов правового регулирования венчурной отрасли.","['ранний рост', 'идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'telecom', 'business software', 'retailtech', 'e-commerce', 'fintech', 'healthcare']",['инвестиции'],"['ar/vr', 'big data', 'биометрия', 'блокчейн', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'робототехника']",частный,"['pre-seed', 'seed', 'раунд а']",30000.0,3000000.0,[],6000.0,100.0,434.0,0.0,"['advertising & marketing', 'safetytech', 'fashiontech', 'legaltech', 'cleantech', 'consumer goods & services', 'entertainment', 'proptech', 'transport & logistics', 'мedia & communication', 'travel', 'sporttech', 'hrtech', 'foodtech', 'spacetech', 'insurancetech']","[nan, 'расширение']","['туризм', 'консалтинг', 'healthtech', 'экология', 'retailtech и e-commerce', 'ит, разработка по', 'недвижимость и строительство', 'промышленность и индустрия 4.0', 'foodtech', 'телекоммуникации', 'fintech', 'транспорт и логистика', 'услуги для населения', 'edtech', 'biotech', 'hrtech']","['3d моделирование', 'аддитивные технологии', 'компьютерное зрение']",,,,,,,,,,,7704341063,"ооо экспертно-аналитическое объединение ""проф-диалог""",карта инновационных решений,да,добавлено - карта инновационных решений,2015-12-24,['консалтинг'],ранний рост,['hrtech'],[],['b2b'],85.42.9,"['69.20', '78.10', '72.19', '72.20', '85.22', '47.63.2', '63.11', '70.10.1', '73.20', '70.10.2', '47.63.1', '69.10', '63.11.1', '70.22', '62.01', '85.42', '62.02', '62.09', '47.61', '85.42.9']",юл микро,нет,да,нет,да,да,-1619.0,-346.0,5553.0,Company,
223,7709961670,фрии,VentureFund,"Фонд поддержки IT- и интернет-компаний, учрежденный Агентством стратегических инициатив. Фонд предоставляет инвестиции технологическим компаниям на ранних этапах развития, проводит акселерационные программы и участвует в разработке методов правового регулирования венчурной отрасли.","['ранний рост', 'идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'telecom', 'business software', 'retailtech', 'e-commerce', 'fintech', 'healthcare']",['инвестиции'],"['ar/vr', 'big data', 'биометрия', 'блокчейн', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'робототехника']",частный,"['pre-seed', 'seed', 'раунд а']",30000.0,3000000.0,[],6000.0,100.0,434.0,0.0,"['advertising & marketing', 'safetytech', 'fashiontech', 'legaltech', 'cleantech', 'consumer goods & services', 'entertainment', 'proptech', 'transport & logistics', 'мedia & communication', 'travel', 'sporttech', 'hrtech', 'foodtech', 'spacetech', 'insurancetech']","[nan, 'расширение']","['туризм', 'консалтинг', 'healthtech', 'экология', 'retailtech и e-commerce', 'ит, разработка по', 'недвижимость и строительство', 'промышленность и индустрия 4.0', 'foodtech', 'телекоммуникации', 'fintech', 'транспорт и логистика', 'услуги для населения', 'edtech', 'biotech', 'hrtech']","['3d моделирование', 'аддитивные технологии', 'компьютерное зрение']",,,,,,,,,,,7704854724,hot-wifi,московский акселератор,да,добавлено - московский акселератор,2014-01-22,['телекоммуникации'],ранний рост,['advertising & marketing'],[],['b2b'],62.01,"['62.09', '73.20', '74.30', '82.19', '62.02', '63.91', '63.11.1', '74.20', '60.20', '60.10', '18.12', '72.19', '82.99', '63.11', '59.11', '95.11', '73.11', '62.01']",юл малое,нет,нет,да,да,да,53.0,-14.0,283.0,Company,
224,7709961670,фрии,VentureFund,"Фонд поддержки IT- и интернет-компаний, учрежденный Агентством стратегических инициатив. Фонд предоставляет инвестиции технологическим компаниям на ранних этапах развития, проводит акселерационные программы и участвует в разработке методов правового регулирования венчурной отрасли.","['ранний рост', 'идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'telecom', 'business software', 'retailtech', 'e-commerce', 'fintech', 'healthcare']",['инвестиции'],"['ar/vr', 'big data', 'биометрия', 'блокчейн', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'робототехника']",частный,"['pre-seed', 'seed', 'раунд а']",30000.0,3000000.0,[],6000.0,100.0,434.0,0.0,"['advertising & marketing', 'safetytech', 'fashiontech', 'legaltech', 'cleantech', 'consumer goods & services', 'entertainment', 'proptech', 'transport & logistics', 'мedia & communication', 'travel', 'sporttech', 'hrtech', 'foodtech', 'spacetech', 'insurancetech']","[nan, 'расширение']","['туризм', 'консалтинг', 'healthtech', 'экология', 'retailtech и e-commerce', 'ит, разработка по', 'недвижимость и строительство', 'промышленность и индустрия 4.0', 'foodtech', 'телекоммуникации', 'fintech', 'транспорт и логистика', 'услуги для населения', 'edtech', 'biotech', 'hrtech']","['3d моделирование', 'аддитивные технологии', 'компьютерное зрение']",,,,,,,,,,,7704854724,"ооо ""цифровые системы""",карта инновационных решений,да,добавлено - карта инновационных решений,2014-01-22,['телекоммуникации'],ранний рост,['advertising & marketing'],[],['b2b'],62.01,"['62.09', '73.20', '74.30', '82.19', '62.02', '63.91', '63.11.1', '74.20', '60.20', '60.10', '18.12', '72.19', '82.99', '63.11', '59.11', '95.11', '73.11', '62.01']",юл малое,нет,нет,да,да,да,53.0,-14.0,283.0,Company,
225,7709961670,фрии,VentureFund,"Фонд поддержки IT- и интернет-компаний, учрежденный Агентством стратегических инициатив. Фонд предоставляет инвестиции технологическим компаниям на ранних этапах развития, проводит акселерационные программы и участвует в разработке методов правового регулирования венчурной отрасли.","['ранний рост', 'идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'telecom', 'business software', 'retailtech', 'e-commerce', 'fintech', 'healthcare']",['инвестиции'],"['ar/vr', 'big data', 'биометрия', 'блокчейн', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'робототехника']",частный,"['pre-seed', 'seed', 'раунд а']",30000.0,3000000.0,[],6000.0,100.0,434.0,0.0,"['advertising & marketing', 'safetytech', 'fashiontech', 'legaltech', 'cleantech', 'consumer goods & services', 'entertainment', 'proptech', 'transport & logistics', 'мedia & communication', 'travel', 'sporttech', 'hrtech', 'foodtech', 'spacetech', 'insurancetech']","[nan, 'расширение']","['туризм', 'консалтинг', 'healthtech', 'экология', 'retailtech и e-commerce', 'ит, разработка по', 'недвижимость и строительство', 'промышленность и индустрия 4.0', 'foodtech', 'телекоммуникации', 'fintech', 'транспорт и логистика', 'услуги для населения', 'edtech', 'biotech', 'hrtech']","['3d моделирование', 'аддитивные технологии', 'компьютерное зрение']",,,,,,,,,,,7704854724,hot-wifi,московский акселератор,да,добавлено - московский акселератор,2014-01-22,['телекоммуникации'],ранний рост,['advertising & marketing'],[],['b2b'],62.01,"['62.09', '73.20', '74.30', '82.19', '62.02', '63.91', '63.11.1', '74.20', '60.20', '60.10', '18.12', '72.19', '82.99', '63.11', '59.11', '95.11', '73.11', '62.01']",юл малое,нет,нет,да,да,да,53.0,-14.0,283.0,Company,
226,7709961670,фрии,VentureFund,"Фонд поддержки IT- и интернет-компаний, учрежденный Агентством стратегических инициатив. Фонд предоставляет инвестиции технологическим компаниям на ранних этапах развития, проводит акселерационные программы и участвует в разработке методов правового регулирования венчурной отрасли.","['ранний рост', 'идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'telecom', 'business software', 'retailtech', 'e-commerce', 'fintech', 'healthcare']",['инвестиции'],"['ar/vr', 'big data', 'биометрия', 'блокчейн', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'робототехника']",частный,"['pre-seed', 'seed', 'раунд а']",30000.0,3000000.0,[],6000.0,100.0,434.0,0.0,"['advertising & marketing', 'safetytech', 'fashiontech', 'legaltech', 'cleantech', 'consumer goods & services', 'entertainment', 'proptech', 'transport & logistics', 'мedia & communication', 'travel', 'sporttech', 'hrtech', 'foodtech', 'spacetech', 'insurancetech']","[nan, 'расширение']","['туризм', 'консалтинг', 'healthtech', 'экология', 'retailtech и e-commerce', 'ит, разработка по', 'недвижимость и строительство', 'промышленность и индустрия 4.0', 'foodtech', 'телекоммуникации', 'fintech', 'транспорт и логистика', 'услуги для населения', 'edtech', 'biotech', 'hrtech']","['3d моделирование', 'аддитивные технологии', 'компьютерное зрение']",,,,,,,,,,,7704854724,"ооо ""цифровые системы""",карта инновационных решений,да,добавлено - карта инновационных решений,2014-01-22,['телекоммуникации'],ранний рост,['advertising & marketing'],[],['b2b'],62.01,"['62.09', '73.20', '74.30', '82.19', '62.02', '63.91', '63.11.1', '74.20', '60.20', '60.10', '18.12', '72.19', '82.99', '63.11', '59.11', '95.11', '73.11', '62.01']",юл малое,нет,нет,да,да,да,53.0,-14.0,283.0,Company,
227,7709961670,фрии,VentureFund,"Фонд поддержки IT- и интернет-компаний, учрежденный Агентством стратегических инициатив. Фонд предоставляет инвестиции технологическим компаниям на ранних этапах развития, проводит акселерационные программы и участвует в разработке методов правового регулирования венчурной отрасли.","['ранний рост', 'идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'telecom', 'business software', 'retailtech', 'e-commerce', 'fintech', 'healthcare']",['инвестиции'],"['ar/vr', 'big data', 'биометрия', 'блокчейн', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'робототехника']",частный,"['pre-seed', 'seed', 'раунд а']",30000.0,3000000.0,[],6000.0,100.0,434.0,0.0,"['advertising & marketing', 'safetytech', 'fashiontech', 'legaltech', 'cleantech', 'consumer goods & services', 'entertainment', 'proptech', 'transport & logistics', 'мedia & communication', 'travel', 'sporttech', 'hrtech', 'foodtech', 'spacetech', 'insurancetech']","[nan, 'расширение']","['туризм', 'консалтинг', 'healthtech', 'экология', 'retailtech и e-commerce', 'ит, разработка по', 'недвижимость и строительство', 'промышленность и индустрия 4.0', 'foodtech', 'телекоммуникации', 'fintech', 'транспорт и логистика', 'услуги для населения', 'edtech', 'biotech', 'hrtech']","['3d моделирование', 'аддитивные технологии', 'компьютерное зрение']",,,,,,,,,,,7706416451,ооо «ближе к делу»,московский акселератор,нет,московский акселератор,2015-01-27,"['retailtech и e-commerce', 'ит, разработка по']",ранний рост,"['business software', 'мedia & communication']",[],['b2b'],63.11.1,"['62.02', '63.11', '62.01', '62.09', '46.14.9', '73.20', '70.22', '95.11', '46.14.1', '72.19', '63.11.1']",юл микро,нет,да,да,да,да,7382.0,0.0,73414.0,Company,
228,7709961670,фрии,VentureFund,"Фонд поддержки IT- и интернет-компаний, учрежденный Агентством стратегических инициатив. Фонд предоставляет инвестиции технологическим компаниям на ранних этапах развития, проводит акселерационные программы и участвует в разработке методов правового регулирования венчурной отрасли.","['ранний рост', 'идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'telecom', 'business software', 'retailtech', 'e-commerce', 'fintech', 'healthcare']",['инвестиции'],"['ar/vr', 'big data', 'биометрия', 'блокчейн', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'робототехника']",частный,"['pre-seed', 'seed', 'раунд а']",30000.0,3000000.0,[],6000.0,100.0,434.0,0.0,"['advertising & marketing', 'safetytech', 'fashiontech', 'legaltech', 'cleantech', 'consumer goods & services', 'entertainment', 'proptech', 'transport & logistics', 'мedia & communication', 'travel', 'sporttech', 'hrtech', 'foodtech', 'spacetech', 'insurancetech']","[nan, 'расширение']","['туризм', 'консалтинг', 'healthtech', 'экология', 'retailtech и e-commerce', 'ит, разработка по', 'недвижимость и строительство', 'промышленность и индустрия 4.0', 'foodtech', 'телекоммуникации', 'fintech', 'транспорт и логистика', 'услуги для населения', 'edtech', 'biotech', 'hrtech']","['3d моделирование', 'аддитивные технологии', 'компьютерное зрение']",,,,,,,,,,,7706416451,"ооо ""ближе к делу""",московский акселератор,нет,московский акселератор,2015-01-27,"['retailtech и e-commerce', 'ит, разработка по']",ранний рост,"['business software', 'мedia & communication']",[],['b2b'],63.11.1,"['62.02', '63.11', '62.01', '62.09', '46.14.9', '73.20', '70.22', '95.11', '46.14.1', '72.19', '63.11.1']",юл микро,нет,да,да,да,да,7382.0,0.0,73414.0,Company,
229,7709961670,фрии,VentureFund,"Фонд поддержки IT- и интернет-компаний, учрежденный Агентством стратегических инициатив. Фонд предоставляет инвестиции технологическим компаниям на ранних этапах развития, проводит акселерационные программы и участвует в разработке методов правового регулирования венчурной отрасли.","['ранний рост', 'идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'telecom', 'business software', 'retailtech', 'e-commerce', 'fintech', 'healthcare']",['инвестиции'],"['ar/vr', 'big data', 'биометрия', 'блокчейн', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'робототехника']",частный,"['pre-seed', 'seed', 'раунд а']",30000.0,3000000.0,[],6000.0,100.0,434.0,0.0,"['advertising & marketing', 'safetytech', 'fashiontech', 'legaltech', 'cleantech', 'consumer goods & services', 'entertainment', 'proptech', 'transport & logistics', 'мedia & communication', 'travel', 'sporttech', 'hrtech', 'foodtech', 'spacetech', 'insurancetech']","[nan, 'расширение']","['туризм', 'консалтинг', 'healthtech', 'экология', 'retailtech и e-commerce', 'ит, разработка по', 'недвижимость и строительство', 'промышленность и индустрия 4.0', 'foodtech', 'телекоммуникации', 'fintech', 'транспорт и логистика', 'услуги для населения', 'edtech', 'biotech', 'hrtech']","['3d моделирование', 'аддитивные технологии', 'компьютерное зрение']",,,,,,,,,,,7706416451,"ооо ""ближе к делу""",карта инновационных решений,да,добавлено - карта инновационных решений,2015-01-27,"['retailtech и e-commerce', 'ит, разработка по']",ранний рост,"['business software', 'мedia & communication']",[],['b2b'],63.11.1,"['62.02', '63.11', '62.01', '62.09', '46.14.9', '73.20', '70.22', '95.11', '46.14.1', '72.19', '63.11.1']",юл микро,нет,да,да,да,да,7382.0,0.0,73414.0,Company,
230,7709961670,фрии,VentureFund,"Фонд поддержки IT- и интернет-компаний, учрежденный Агентством стратегических инициатив. Фонд предоставляет инвестиции технологическим компаниям на ранних этапах развития, проводит акселерационные программы и участвует в разработке методов правового регулирования венчурной отрасли.","['ранний рост', 'идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'telecom', 'business software', 'retailtech', 'e-commerce', 'fintech', 'healthcare']",['инвестиции'],"['ar/vr', 'big data', 'биометрия', 'блокчейн', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'робототехника']",частный,"['pre-seed', 'seed', 'раунд а']",30000.0,3000000.0,[],6000.0,100.0,434.0,0.0,"['advertising & marketing', 'safetytech', 'fashiontech', 'legaltech', 'cleantech', 'consumer goods & services', 'entertainment', 'proptech', 'transport & logistics', 'мedia & communication', 'travel', 'sporttech', 'hrtech', 'foodtech', 'spacetech', 'insurancetech']","[nan, 'расширение']","['туризм', 'консалтинг', 'healthtech', 'экология', 'retailtech и e-commerce', 'ит, разработка по', 'недвижимость и строительство', 'промышленность и индустрия 4.0', 'foodtech', 'телекоммуникации', 'fintech', 'транспорт и логистика', 'услуги для населения', 'edtech', 'biotech', 'hrtech']","['3d моделирование', 'аддитивные технологии', 'компьютерное зрение']",,,,,,,,,,,7706416451,"ооо ""ближе к делу"" (платформа юздеск)",starthub.moscow,да,добавлено - starthub.moscow,2015-01-27,"['retailtech и e-commerce', 'ит, разработка по']",ранний рост,"['business software', 'мedia & communication']",[],['b2b'],63.11.1,"['62.02', '63.11', '62.01', '62.09', '46.14.9', '73.20', '70.22', '95.11', '46.14.1', '72.19', '63.11.1']",юл микро,нет,да,да,да,да,7382.0,0.0,73414.0,Company,
231,7709961670,фрии,VentureFund,"Фонд поддержки IT- и интернет-компаний, учрежденный Агентством стратегических инициатив. Фонд предоставляет инвестиции технологическим компаниям на ранних этапах развития, проводит акселерационные программы и участвует в разработке методов правового регулирования венчурной отрасли.","['ранний рост', 'идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'telecom', 'business software', 'retailtech', 'e-commerce', 'fintech', 'healthcare']",['инвестиции'],"['ar/vr', 'big data', 'биометрия', 'блокчейн', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'робототехника']",частный,"['pre-seed', 'seed', 'раунд а']",30000.0,3000000.0,[],6000.0,100.0,434.0,0.0,"['advertising & marketing', 'safetytech', 'fashiontech', 'legaltech', 'cleantech', 'consumer goods & services', 'entertainment', 'proptech', 'transport & logistics', 'мedia & communication', 'travel', 'sporttech', 'hrtech', 'foodtech', 'spacetech', 'insurancetech']","[nan, 'расширение']","['туризм', 'консалтинг', 'healthtech', 'экология', 'retailtech и e-commerce', 'ит, разработка по', 'недвижимость и строительство', 'промышленность и индустрия 4.0', 'foodtech', 'телекоммуникации', 'fintech', 'транспорт и логистика', 'услуги для населения', 'edtech', 'biotech', 'hrtech']","['3d моделирование', 'аддитивные технологии', 'компьютерное зрение']",,,,,,,,,,,7706416451,ооо «ближе к делу»,московский акселератор,нет,московский акселератор,2015-01-27,"['retailtech и e-commerce', 'ит, разработка по']",ранний рост,"['business software', 'мedia & communication']",[],['b2b'],63.11.1,"['62.02', '63.11', '62.01', '62.09', '46.14.9', '73.20', '70.22', '95.11', '46.14.1', '72.19', '63.11.1']",юл микро,нет,да,да,да,да,7382.0,0.0,73414.0,Company,
232,7709961670,фрии,VentureFund,"Фонд поддержки IT- и интернет-компаний, учрежденный Агентством стратегических инициатив. Фонд предоставляет инвестиции технологическим компаниям на ранних этапах развития, проводит акселерационные программы и участвует в разработке методов правового регулирования венчурной отрасли.","['ранний рост', 'идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'telecom', 'business software', 'retailtech', 'e-commerce', 'fintech', 'healthcare']",['инвестиции'],"['ar/vr', 'big data', 'биометрия', 'блокчейн', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'робототехника']",частный,"['pre-seed', 'seed', 'раунд а']",30000.0,3000000.0,[],6000.0,100.0,434.0,0.0,"['advertising & marketing', 'safetytech', 'fashiontech', 'legaltech', 'cleantech', 'consumer goods & services', 'entertainment', 'proptech', 'transport & logistics', 'мedia & communication', 'travel', 'sporttech', 'hrtech', 'foodtech', 'spacetech', 'insurancetech']","[nan, 'расширение']","['туризм', 'консалтинг', 'healthtech', 'экология', 'retailtech и e-commerce', 'ит, разработка по', 'недвижимость и строительство', 'промышленность и индустрия 4.0', 'foodtech', 'телекоммуникации', 'fintech', 'транспорт и логистика', 'услуги для населения', 'edtech', 'biotech', 'hrtech']","['3d моделирование', 'аддитивные технологии', 'компьютерное зрение']",,,,,,,,,,,7706416451,"ооо ""ближе к делу""",московский акселератор,нет,московский акселератор,2015-01-27,"['retailtech и e-commerce', 'ит, разработка по']",ранний рост,"['business software', 'мedia & communication']",[],['b2b'],63.11.1,"['62.02', '63.11', '62.01', '62.09', '46.14.9', '73.20', '70.22', '95.11', '46.14.1', '72.19', '63.11.1']",юл микро,нет,да,да,да,да,7382.0,0.0,73414.0,Company,
233,7709961670,фрии,VentureFund,"Фонд поддержки IT- и интернет-компаний, учрежденный Агентством стратегических инициатив. Фонд предоставляет инвестиции технологическим компаниям на ранних этапах развития, проводит акселерационные программы и участвует в разработке методов правового регулирования венчурной отрасли.","['ранний рост', 'идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'telecom', 'business software', 'retailtech', 'e-commerce', 'fintech', 'healthcare']",['инвестиции'],"['ar/vr', 'big data', 'биометрия', 'блокчейн', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'робототехника']",частный,"['pre-seed', 'seed', 'раунд а']",30000.0,3000000.0,[],6000.0,100.0,434.0,0.0,"['advertising & marketing', 'safetytech', 'fashiontech', 'legaltech', 'cleantech', 'consumer goods & services', 'entertainment', 'proptech', 'transport & logistics', 'мedia & communication', 'travel', 'sporttech', 'hrtech', 'foodtech', 'spacetech', 'insurancetech']","[nan, 'расширение']","['туризм', 'консалтинг', 'healthtech', 'экология', 'retailtech и e-commerce', 'ит, разработка по', 'недвижимость и строительство', 'промышленность и индустрия 4.0', 'foodtech', 'телекоммуникации', 'fintech', 'транспорт и логистика', 'услуги для населения', 'edtech', 'biotech', 'hrtech']","['3d моделирование', 'аддитивные технологии', 'компьютерное зрение']",,,,,,,,,,,7706416451,"ооо ""ближе к делу""",карта инновационных решений,да,добавлено - карта инновационных решений,2015-01-27,"['retailtech и e-commerce', 'ит, разработка по']",ранний рост,"['business software', 'мedia & communication']",[],['b2b'],63.11.1,"['62.02', '63.11', '62.01', '62.09', '46.14.9', '73.20', '70.22', '95.11', '46.14.1', '72.19', '63.11.1']",юл микро,нет,да,да,да,да,7382.0,0.0,73414.0,Company,
234,7709961670,фрии,VentureFund,"Фонд поддержки IT- и интернет-компаний, учрежденный Агентством стратегических инициатив. Фонд предоставляет инвестиции технологическим компаниям на ранних этапах развития, проводит акселерационные программы и участвует в разработке методов правового регулирования венчурной отрасли.","['ранний рост', 'идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'telecom', 'business software', 'retailtech', 'e-commerce', 'fintech', 'healthcare']",['инвестиции'],"['ar/vr', 'big data', 'биометрия', 'блокчейн', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'робототехника']",частный,"['pre-seed', 'seed', 'раунд а']",30000.0,3000000.0,[],6000.0,100.0,434.0,0.0,"['advertising & marketing', 'safetytech', 'fashiontech', 'legaltech', 'cleantech', 'consumer goods & services', 'entertainment', 'proptech', 'transport & logistics', 'мedia & communication', 'travel', 'sporttech', 'hrtech', 'foodtech', 'spacetech', 'insurancetech']","[nan, 'расширение']","['туризм', 'консалтинг', 'healthtech', 'экология', 'retailtech и e-commerce', 'ит, разработка по', 'недвижимость и строительство', 'промышленность и индустрия 4.0', 'foodtech', 'телекоммуникации', 'fintech', 'транспорт и логистика', 'услуги для населения', 'edtech', 'biotech', 'hrtech']","['3d моделирование', 'аддитивные технологии', 'компьютерное зрение']",,,,,,,,,,,7706416451,"ооо ""ближе к делу"" (платформа юздеск)",starthub.moscow,да,добавлено - starthub.moscow,2015-01-27,"['retailtech и e-commerce', 'ит, разработка по']",ранний рост,"['business software', 'мedia & communication']",[],['b2b'],63.11.1,"['62.02', '63.11', '62.01', '62.09', '46.14.9', '73.20', '70.22', '95.11', '46.14.1', '72.19', '63.11.1']",юл микро,нет,да,да,да,да,7382.0,0.0,73414.0,Company,
235,7709961670,фрии,VentureFund,"Фонд поддержки IT- и интернет-компаний, учрежденный Агентством стратегических инициатив. Фонд предоставляет инвестиции технологическим компаниям на ранних этапах развития, проводит акселерационные программы и участвует в разработке методов правового регулирования венчурной отрасли.","['ранний рост', 'идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'telecom', 'business software', 'retailtech', 'e-commerce', 'fintech', 'healthcare']",['инвестиции'],"['ar/vr', 'big data', 'биометрия', 'блокчейн', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'робототехника']",частный,"['pre-seed', 'seed', 'раунд а']",30000.0,3000000.0,[],6000.0,100.0,434.0,0.0,"['advertising & marketing', 'safetytech', 'fashiontech', 'legaltech', 'cleantech', 'consumer goods & services', 'entertainment', 'proptech', 'transport & logistics', 'мedia & communication', 'travel', 'sporttech', 'hrtech', 'foodtech', 'spacetech', 'insurancetech']","[nan, 'расширение']","['туризм', 'консалтинг', 'healthtech', 'экология', 'retailtech и e-commerce', 'ит, разработка по', 'недвижимость и строительство', 'промышленность и индустрия 4.0', 'foodtech', 'телекоммуникации', 'fintech', 'транспорт и логистика', 'услуги для населения', 'edtech', 'biotech', 'hrtech']","['3d моделирование', 'аддитивные технологии', 'компьютерное зрение']",,,,,,,,,,,7708285250,"ооо ""анмак""",карта инновационных решений,да,добавлено - карта инновационных решений,2016-03-14,['услуги для населения'],ранний рост,"['consumer goods & services', 'hrtech']",[],['p2p'],63.11.1,"['62.09', '62.02', '78.10', '96.09', '62.01', '63.11.1']",юл микро,нет,да,да,да,да,0.0,0.0,0.0,Company,
236,7709961670,фрии,VentureFund,"Фонд поддержки IT- и интернет-компаний, учрежденный Агентством стратегических инициатив. Фонд предоставляет инвестиции технологическим компаниям на ранних этапах развития, проводит акселерационные программы и участвует в разработке методов правового регулирования венчурной отрасли.","['ранний рост', 'идея', 'посевная']","['agrotech', 'cybersecurity', 'edtech', 'telecom', 'business software', 'retailtech', 'e-commerce', 'fintech', 'healthcare']",['инвестиции'],"['ar/vr', 'big data', 'биометрия', 'блокчейн', 'интернет вещей', 'искусственный интеллект и машинное обучение', 'робототехника']",частный,"['pre-seed', 'seed', 'раунд а']",30000.0,3000000.0,[],6000.0,100.0,434.0,0.0,"['advertising & marketing', 'safetytech', 'fashiontech', 'legaltech', 'cleantech', 'consumer goods & services', 'entertainment', 'proptech', 'transport & logistics', 'мedia & communication', 'travel', 'sporttech', 'hrtech', 'foodtech', 'spacetech', 'insurancetech']","[nan, 'расширение']","['туризм', 'консалтинг', 'healthtech', 'экология', 'retailtech и e-commerce', 'ит, разработка по', 'недвижимость и строительство', 'промышленность и индустрия 4.0', 'foodtech', 'телекоммуникации', 'fintech', 'транспорт и логистика', 'услуги для населения', 'edtech', 'biotech', 'hrtech']","['3d моделирование', 'аддитивные технологии', 'компьютерное зрение']",,,,,,,,,,,7708285250,"общество с ограниченной ответственностью ""анмак""",starthub.moscow,нет,starthub.moscow,2016-03-14,['услуги для населения'],ранний рост,"['consumer goods & services', 'hrtech']",[],['p2p'],63.11.1,"['62.09', '62.02', '78.10', '96.09', '62.01', '63.11.1']",юл микро,нет,да,да,да,да,0.0,0.0,0.0,Company,
